"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-03-29","6.3"," 1937"," 1637","12.2",,"3.0","0.0",,"2.2","0.0",,"  310","  300","0.0","12.5","16.5","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-03-30","3.2"," 0049"," 0122","0.0",,"0.0","0.0",,"9.4","-2.2",,"  320","  320","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-03-31","6.9"," 1210"," 1210","4.8",,"0.0","0.0",,"10.0","2.8",,"  120","  120","0.0","11.2","13.4","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-01","7.3"," 1637"," 1502","0.8",,"0.0","0.0",,"9.4","1.7",,"  240","  240","0.0","15.6","19.2",,,,,"    1",,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-02","3.5"," 2306"," 2142","0.3",,"0.0","0.0",,"16.7","1.1",,"   40","   40","0.0","9.4","11.2",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-03","7.4"," 1646"," 1530","17.8",,"0.0","0.0",,"9.4","2.2",,"  300","  300","0.0","12.5","16.1","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-04","5.4"," 0907"," 0906","0.0",,"0.0","0.0",,"10.6","0.6",,"  320","  320","0.0","9.8","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-05","5.1"," 2236"," 2221","0.0",,"0.0","0.0",,"6.1","1.1",,"   50","   60","0.0","10.7","13.9",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-06","7.6"," 1713"," 1657","0.0",,"0.0","0.0",,"7.2","-1.1",,"  320","  310","0.0","12.5","15.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-07","6.3"," 1636"," 1417","0.0",,"0.0","0.0",,"4.4","-1.7",,"  300","  280","0.0","11.2","14.8",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-08","5.1"," 1437"," 1344","0.0",,"0.0","0.0",,"11.1","-2.8",,"  270","  240","0.0","11.2","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-09","3.2"," 1424"," 1424","0.0",,"0.0","0.0",,"13.9","-2.2",,"  230","  230","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-10","5.8"," 1628"," 1509","0.0",,"0.0","0.0",,"12.2","0.6",,"   60","   70","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-11","3.6"," 1727"," 1727","0.0",,"0.0","0.0",,"12.2","-1.1",,"  270","  270","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-12","4.4"," 1745"," 1621","0.0",,"0.0","0.0",,"12.2","-2.2",,"   80","  100","0.0","7.6","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-13","7.2"," 1425"," 1602","0.0",,"0.0","0.0",,"9.4","0.6",,"   80","  100","0.0","14.3","16.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-14","6.0"," 1506"," 2026","9.9",,"0.0","0.0",,"6.7","2.2",,"   50","   50","0.0","10.7","13.9",,,,,"    1",,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-15","5.1"," 1437"," 0750","0.0",,"0.0","0.0",,"17.2","4.4",,"   60","  300","0.0","10.7","17.0",,,,,"    1",,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-16","2.3"," 1058"," 1240","0.0",,"0.0","0.0",,"19.4","0.6",,"   70","  110","0.0","6.7","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-17","2.4"," 1427"," 1428","0.0",,"0.0","0.0",,"21.1","1.1",,"  240","  250","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-18","3.3"," 2355"," 1433","0.0",,"0.0","0.0",,"22.8","3.9",,"   70","  250","0.0","8.9","13.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-19","5.9"," 1422"," 1412","9.1",,"0.0","0.0",,"12.2","6.1",,"   80","   80","0.0","8.9","11.2","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-20","5.3"," 1511"," 1511","5.8",,"0.0","0.0",,"6.7","3.9",,"  260","  260","0.0","10.7","13.0","    1",,,,"    1",,,,,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-21","6.4"," 1355"," 2034","3.3",,"0.0","0.0",,"5.6","2.8",,"  240","  280","0.0","9.8","11.2","    1",,,,"    1",,,,,,"    1",,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-22","5.0"," 1715"," 1714","0.0",,"0.0","0.0",,"12.8","1.1",,"  330","  330","0.0","13.4","17.0",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-23","3.5"," 1633"," 1639","0.0",,"0.0","0.0",,"16.1","-1.7",,"  170","  200","0.0","7.6","9.4",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-24","6.2"," 1727"," 1726","0.0",,"0.0","0.0",,"29.4","12.2",,"  210","  210","0.0","12.5","15.6",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-25","5.3"," 1022"," 1021","35.6",,"0.0","0.0",,"24.4","10.6",,"  240","  240","0.0","16.5","20.1","    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-26","4.3"," 0426"," 0425","12.7",,"0.0","0.0",,"20.6","8.3",,"   90","   90","0.0","8.9","10.7","    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-27","5.9"," 1431"," 1430","17.3",,"0.0","0.0",,"24.4","12.8",,"  250","  260","0.0","13.9","17.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-28","6.1"," 1554"," 1844","6.6",,"0.0","0.0",,"16.1","6.7",,"   60","   80","0.0","9.8","11.6","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-29","6.1"," 0921"," 1401","0.0",,"0.0","0.0",,"17.2","5.6",,"  110","  100","0.0","10.3","13.4",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-04-30","4.3"," 1801"," 1759","22.1",,"0.0","0.0",,"18.9","11.1",,"  250","  250","0.0","11.6","13.4","    1","    1",,,"    1",,,"    1","    1",,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-01","5.3"," 1109"," 1158","0.0",,"0.0","0.0",,"14.4","6.1",,"  280","  280","0.0","10.7","13.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-02","4.9"," 1559"," 1553","0.0",,"0.0","0.0",,"16.7","4.4",,"  270","  240","0.0","10.7","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-03","3.6"," 1208"," 1207","0.0",,"0.0","0.0",,"20.0","3.9",,"  250","  250","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-04","3.6"," 1348"," 1319","0.0",,"0.0","0.0",,"20.0","6.7",,"  110","  100","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-05","2.7"," 1512"," 1511","0.0",,"0.0","0.0",,"22.2","8.3",,"  150","  150","0.0","6.7","8.9",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-06","3.8"," 1837"," 1848","0.0",,"0.0","0.0",,"22.8","9.4",,"  190","  180","0.0","8.0","9.4",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-07","4.1"," 1443"," 1557","0.0",,"0.0","0.0",,"22.8","13.3",,"  260","  240","0.0","7.6","9.8",,,,,,,"    1","    1",,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-08","2.9"," 1255"," 1510","0.0",,"0.0","0.0",,"22.8","10.0",,"  270","  250","0.0","7.2","13.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-09","4.9"," 1351"," 1351","10.7",,"0.0","0.0",,"17.2","8.9",,"  320","  320","0.0","10.7","13.9","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-10","3.9"," 1254"," 1229","0.0",,"0.0","0.0",,"15.0","5.0",,"  250","  260","0.0","8.0","12.5",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-11","2.9"," 1437"," 1415","0.0",,"0.0","0.0",,"16.1","1.1",,"  290","  280","0.0","8.0","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-12","2.6"," 1549"," 1628","0.0",,"0.0","0.0",,"20.6","2.2",,"  150","  170","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-13","6.4"," 2352"," 2356","1.0",,"0.0","0.0",,"20.6","11.7",,"  180","  210","0.0","11.2","14.3","    1",,"    1",,"    1",,"    1","    1",,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-14","7.4"," 1150"," 1138","20.8",,"0.0","0.0",,"20.0","9.4",,"  280","  260","0.0","13.4","17.4","    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-15","3.8"," 1930",,"0.5",,"0.0","0.0",,"18.9","7.2",,"  130",,"0.0","8.9",,,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-16","7.2"," 1557"," 1628","0.0",,"0.0","0.0",,"16.1","6.1",,"  270","  300","0.0","13.4","17.0","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-17","4.1"," 1540"," 1439","0.0",,"0.0","0.0",,"15.6","1.7",,"  280","  350","0.0","8.9","11.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-18","3.1"," 1731"," 1539","0.0",,"0.0","0.0",,"19.4","1.7",,"  220","  190","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-19","5.1"," 1458"," 1325","0.0",,"0.0","0.0",,"25.6","9.4",,"  210","  230","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-20","5.2"," 1437"," 1638","0.0",,"0.0","0.0",,"28.9","12.8",,"  200","  210","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-21","5.2"," 1234"," 1356","0.0",,"0.0","0.0",,"27.8","15.0",,"  240","  220","0.0","12.5","14.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-22","4.8"," 0806"," 0801","0.0",,"0.0","0.0",,"20.0","12.2",,"   70","   80","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-23","1.7"," 1248"," 1247","0.0",,"0.0","0.0",,"24.4","11.1",,"  320","  310","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-24","3.1"," 2305"," 2305","0.3",,"0.0","0.0",,"24.4","14.4",,"   50","   50","0.0","8.0","10.7","    1",,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-25","6.4"," 1152"," 2110","0.0",,"0.0","0.0",,"22.2","10.6",,"   80","   80","0.0","9.8","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-26","4.5"," 1129"," 1113","5.6",,"0.0","0.0",,"25.6","11.1",,"   90","  110","0.0","7.2","8.9","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-27","3.0"," 1622"," 1622","28.2",,"0.0","0.0",,"25.6","14.4",,"   50","   50","0.0","7.2","8.9","    1",,"    1",,"    1",,"    1","    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-28","5.0"," 1607"," 1607","0.3",,"0.0","0.0",,"14.4","10.0",,"  250","  260","0.0","8.9","10.3","    1",,,,,,,,,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-29","3.7"," 1644"," 1658","0.0",,"0.0","0.0",,"21.7","9.4",,"  310","  300","0.0","9.4","12.5","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-30","4.7"," 1227"," 1122","0.0",,"0.0","0.0",,"22.8","7.8",,"  260","  280","0.0","11.6","16.1",,,,,"    1",,"    1","    1",,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-05-31","2.6"," 1523"," 1523","0.0",,"0.0","0.0",,"18.9","6.7",,"  270","  280","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-01","4.6"," 1323"," 1300","2.0",,"0.0","0.0",,"24.4","10.0",,"  250","  280","0.0","9.4","11.2","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-02","2.2"," 0626"," 0625","0.0",,"0.0","0.0",,"17.2","10.6",,"   80","   80","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-03","2.8"," 0827"," 0827","0.0",,"0.0","0.0",,"20.6","9.4",,"   50","   50","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-04","1.8"," 1254"," 1155","0.0",,"0.0","0.0",,"21.7","6.1",,"   50","   80","0.0","5.8","8.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-05","3.2"," 1646"," 1620","0.0",,"0.0","0.0",,"23.9","5.6",,"  260","  280","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-06","3.7"," 2237"," 2237","0.0",,"0.0","0.0",,"22.2","12.2",,"   80","   80","0.0","8.9","9.8",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-07","3.7"," 2335"," 0013","0.0",,"0.0","0.0",,"23.9","12.2",,"   80","  100","0.0","6.7","8.9",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-08","5.6"," 1900"," 1900","15.2",,"0.0","0.0",,"26.7","11.1",,"  230","  230","0.0","10.7","13.9","    1",,"    1",,"    1",,"    1","    1",,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-09","4.8"," 0139"," 0310","0.0",,"0.0","0.0",,"18.3","12.2",,"  300","  290","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-10","1.7"," 1114",,"0.0",,"0.0","0.0",,"24.4","11.1",,"   80",,"0.0","4.5",,,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-11","3.1"," 1836"," 1835","5.1",,"0.0","0.0",,"18.3","13.3",,"   30","   30","0.0","5.8","8.0","    1",,,,"    1",,"    1","    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-12","1.2"," 1757"," 1711","0.0",,"0.0","0.0",,"23.9","11.1",,"  330","  220","0.0","4.5","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-13","1.4"," 1525"," 1505","2.5",,"0.0","0.0",,"22.8","14.4",,"  180","  190","0.0","4.5","6.3","    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-14","1.8"," 1810"," 1448","0.0",,"0.0","0.0",,"26.1","12.2",,"  280","  330","0.0","6.3","12.5","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-15","1.0"," 1526"," 1526","0.0",,"0.0","0.0",,"27.8","12.2",,"   50","   40","0.0","4.0","5.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-16","3.9"," 1157"," 1156","0.0",,"0.0","0.0",,"26.7","13.3",,"  100","  100","0.0","9.4","10.7",,,,,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-17","3.0"," 0600"," 0555","21.8",,"0.0","0.0",,"20.6","15.0",,"   60","   70","0.0","6.3","8.0","    1",,,,"    1",,,"    1",,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-18","2.2"," 1729"," 1129","0.0",,"0.0","0.0",,"26.1","16.1",,"  100","  100","0.0","5.8","9.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-19","4.3"," 0441"," 0441","80.0",,"0.0","0.0",,"26.7","18.9",,"  170","  170","0.0","14.8","19.7","    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-20","5.0"," 1414"," 1524","0.3",,"0.0","0.0",,"27.8","18.9",,"  280","  270","0.0","9.8","13.0","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-21","1.2"," 1547"," 1104","0.0",,"0.0","0.0",,"30.0","17.8",,"   40","  190","0.0","5.8","7.2","    1","    1",,,,,,,"    1",,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-22","1.8"," 1331"," 1231","0.0",,"0.0","0.0",,"30.0","17.8",,"   70","  110","0.0","5.4","6.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-23","1.4"," 1704"," 1703","0.0",,"0.0","0.0",,"31.7","21.1",,"  270","  270","0.0","5.4","6.7",,,,,,,"    1",,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-24","2.3"," 1740"," 1744","0.0",,"0.0","0.0",,"35.6","21.1",,"  270","  270","0.0","7.6","9.4","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-25","2.2"," 1449"," 1446","0.0",,"0.0","0.0",,"32.8","21.7",,"  300","  300","0.0","7.6","10.3","    1",,,,,,"    1","    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-26","2.3"," 1419"," 1418","0.0",,"0.0","0.0",,"30.0","19.4",,"   10","   10","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-27","2.6"," 1758"," 1256","0.0",,"0.0","0.0",,"28.9","16.7",,"  160","  150","0.0","5.4","7.6","    1",,"    1",,"    1",,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-28","6.2"," 1422"," 1327","27.4",,"0.0","0.0",,"25.6","17.2",,"  300","  300","0.0","13.4","17.4","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-29","6.0"," 1805"," 1716","1.8",,"0.0","0.0",,"22.8","16.1",,"  320","  260","0.0","10.7","15.6","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-06-30","4.9"," 0902"," 0941","0.5",,"0.0","0.0",,"18.9","14.4",,"  300","  300","0.0","8.0","10.7","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-01","2.6"," 1250"," 1250","1.5",,"0.0","0.0",,"17.8","13.3",,"  270","  270","0.0","6.7","8.0","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-02","3.9"," 1858"," 0946","0.0",,"0.0","0.0",,"19.4","11.7",,"  300","  300","0.0","7.6","10.7","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-03","3.6"," 1214",,"0.0",,"0.0","0.0",,"23.3","13.9",,"  310",,"0.0","8.0",,,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-04","1.2"," 0318"," 1250","0.0",,"0.0","0.0",,"23.3","13.3",,"   50","   70","0.0","4.0","4.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-05","2.8"," 1540"," 2008","0.0",,"0.0","0.0",,"26.7","12.8",,"  270","  300","0.0","8.9","11.2","    1",,,,,,"    1","    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-06","4.3"," 1417"," 1550","0.0",,"0.0","0.0",,"26.7","15.0",,"  300","  280","0.0","10.3","13.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-07","4.2"," 1752"," 1236","0.0",,"0.0","0.0",,"23.9","12.2",,"  330","  300","0.0","9.8","15.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-08","1.3"," 1707"," 1427","0.0",,"0.0","0.0",,"24.4","10.0",,"   70","   30","0.0","4.0","6.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2009-07-09","2.5"," 1742"," 1524","0.0",,"0.0","0.0",,"27.2","13.3",,"  140","  130","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,
